id,date,hour,level,volume,area,ID_SWOT
4530433353,2017-02-13,00:00:00,276.67,418871581.6221924,59436713.40643079,4530433353
4530433353,2017-02-14,00:00:00,276.7,420657434.61987305,59583094.03796481,4530433353
4530433353,2017-02-15,00:00:00,276.76,424242145.72598267,59875855.30103315,4530433353
4530433353,2017-02-16,00:00:00,276.76,424242145.72598267,59875855.30103315,4530433353
4530433353,2017-02-17,00:00:00,276.76,424242145.72598267,59875855.30103315,4530433353
4530433353,2017-02-18,00:00:00,276.67,418871581.6221924,59436713.40643079,4530433353
4530433353,2017-02-19,00:00:00,276.56,412360542.6131287,58899984.4241388,4530433353
4530433353,2017-02-20,00:00:00,276.45,405907785.7669983,58369303.36022942,4530433353
4530433353,2017-02-21,00:00:00,276.36,400671607.8074341,57941047.71871576,4530433353
4530433353,2017-02-22,00:00:00,276.24,393750727.7116089,57370040.196697354,4530433353
4530433353,2017-02-23,00:00:00,276.12,386899208.2063599,56799032.67467895,4530433353
4530433353,2017-02-24,00:00:00,276.01,380679580.01208496,56275609.1128287,4530433353
4530433353,2017-02-25,00:00:00,275.9,374488740.4684143,55746354.38442082,4530433353
4530433353,2017-02-26,00:00:00,275.78,367834222.10549927,55168349.46253326,4530433353
4530433353,2017-02-27,00:00:00,275.68,362370388.4069519,54686678.694293804,4530433353
4530433353,2017-02-28,00:00:00,275.6,358010790.5086975,54301342.07970219,4530433353
4530433353,2017-03-01,00:00:00,275.51,353143090.68688965,53867838.38828638,4530433353
4530433353,2017-03-02,00:00:00,275.3,341936850.72802734,52857100.44824984,4530433353
4530433353,2017-03-03,00:00:00,275.26,339826412.36950684,52664586.2756072,4530433353
4530433353,2017-03-04,00:00:00,275.2,336675204.95477295,52375815.01664338,4530433353
4530433353,2017-03-05,00:00:00,275.05,328873049.5639343,51653886.86923399,4530433353
4530433353,2017-03-06,00:00:00,274.93,322709355.91571045,51076040.89871837,4530433353
4530433353,2017-03-07,00:00:00,274.78,315102277.1860352,50353462.49576301,4530433353
4530433353,2017-03-08,00:00:00,274.65,308597139.70010376,49727227.87986854,4530433353
4530433353,2017-03-09,00:00:00,274.53,302664648.0206604,49149165.15750436,4530433353
4530433353,2017-03-10,00:00:00,274.38,295346571.7518921,48426471.153567486,4530433353
4530433353,2017-03-11,00:00:00,274.23,288136871.40597534,47703748.249385156,4530433353
4530433353,2017-03-12,00:00:00,274.11,282447141.7937012,47125569.92603919,4530433353
4530433353,2017-03-13,00:00:00,274.05,279628287.2090759,46836480.7643662,4530433353
4530433353,2017-03-14,00:00:00,274.01,277758684.2346802,46643754.65658412,4530433353
4530433353,2017-03-15,00:00:00,274.03,278692522.38031006,46740117.71047503,4530433353
4530433353,2017-03-16,00:00:00,274.14,283863071.64138794,47270114.506875545,4530433353
4530433353,2017-03-17,00:00:00,274.24,288614146.4003296,47751929.77633061,4530433353
4530433353,2017-03-18,00:00:00,274.26,289570141.40133667,47848292.83022151,4530433353
4530433353,2017-03-19,00:00:00,274.26,289570141.40133667,47848292.83022151,4530433353
4530433353,2017-03-20,00:00:00,274.11,282447141.7937012,47125569.92603919,4530433353
4530433353,2017-03-21,00:00:00,273.94,274505423.3540039,46306541.76845885,4530433353
4530433353,2017-03-22,00:00:00,273.76,266248271.29812625,45439447.68491937,4530433353
4530433353,2017-03-23,00:00:00,273.57,257701695.84744263,44524181.70784998,4530433353
4530433353,2017-03-24,00:00:00,273.39,249765336.52319336,43657140.60809256,4530433353
4530433353,2017-03-25,00:00:00,273.19,241130194.38812256,42693799.071642436,4530433353
4530433353,2017-03-26,00:00:00,273.01,233523297.86932373,41826791.68883724,4530433353
4530433353,2017-03-27,00:00:00,272.83,226072462.67941284,40960029.9581228,4530433353
4530433353,2017-03-28,00:00:00,272.7,220788360.5909424,40334045.81102902,4530433353
4530433353,2017-03-29,00:00:00,272.55,214792470.5809632,39611756.410536274,4530433353
4530433353,2017-03-30,00:00:00,272.43,210073789.2374268,39033587.72060876,4530433353
4530433353,2017-03-31,00:00:00,272.32,205809262.6913452,38503378.98907604,4530433353
4530433353,2017-04-01,00:00:00,272.25,203125818.32955933,38165973.4326462,4530433353
4530433353,2017-04-02,00:00:00,272.25,203125818.32955933,38165973.4326462,4530433353
4530433353,2017-04-03,00:00:00,272.23,202363454.977356,38069571.8450949,4530433353
4530433353,2017-04-04,00:00:00,272.23,202363454.977356,38069571.8450949,4530433353
4530433353,2017-04-05,00:00:00,272.1,197455056.0881348,37442961.52601087,4530433353
4530433353,2017-04-06,00:00:00,271.94,191525697.38110352,36672095.628552005,4530433353
4530433353,2017-04-07,00:00:00,271.73,183930543.17156985,35661092.769595854,4530433353
4530433353,2017-04-08,00:00:00,271.64,180740502.63552856,35227805.830043025,4530433353
4530433353,2017-04-09,00:00:00,271.47,174821319.7515869,34409360.49409608,4530433353
4530433353,2017-04-10,00:00:00,271.29,168705675.93121338,33542699.914238125,4530433353
4530433353,2017-04-11,00:00:00,271.1,162419581.395813,32627891.524388112,4530433353
4530433353,2017-04-12,00:00:00,271.0,159180952.8491211,32146413.424466938,4530433353
