date,value
2018-01-05,71.05794902961786
2018-01-06,71.05794902961786
2018-01-10,71.05794902961786
2018-01-11,55.04269247463613
2018-01-12,55.04269247463613
2018-01-16,60.540262772683874
2018-01-17,67.05352821269929
2018-01-18,50.565150426340765
2018-01-22,57.67128174955446
2018-01-23,47.45477921550339
2018-01-24,47.45477921550339
2018-01-28,46.62202004647308
2018-01-29,65.57178147775929
2018-01-30,54.84936051102375
2018-02-03,77.0583530622289
2018-02-04,61.252100887635606
2018-02-05,61.252100887635606
2018-02-09,61.62809584183948
2018-02-10,70.28372375455938
2018-02-11,52.08970532910197
2018-02-15,60.73138683588336
2018-02-16,47.41910643473402
2018-02-17,47.41910643473402
2018-02-21,45.99134173991427
2018-02-22,63.22360004073683
2018-02-23,48.90224608819772
2018-02-27,65.82200314216814
2018-02-28,49.93429946049275
2018-03-01,49.93429946049275
2018-03-05,49.204737002133484
2018-03-06,66.00201554340394
2018-03-07,53.280139068713126
2018-03-11,68.37051740265841
2018-03-12,57.15934948522964
2018-03-13,57.15934948522964
2018-03-17,61.39781796397418
2018-03-18,76.64973340894282
2018-03-19,60.51733928313193
2018-03-23,73.96018108434235
2018-03-24,63.66495152691486
2018-03-25,63.66495152691486
2018-03-29,71.48999379790594
2018-03-30,86.09882016805447
2018-03-31,68.51289804610143
2018-04-04,83.29360558613187
2018-04-05,65.73595919087924
2018-04-06,65.73595919087924
2018-04-10,64.16153229324173
2018-04-11,72.17155495033089
2018-04-12,67.52586777070594
2018-04-16,84.27329228576433
2018-04-17,67.74661196043301
2018-04-18,67.74661196043301
2018-04-22,64.58136575126143
2018-04-23,70.48303789675833
2018-04-24,67.87284249714868
2018-04-28,77.94305421189637
2018-04-29,72.62961980095942
2018-04-30,72.62961980095942
2018-05-04,79.63839058898283
2018-05-05,87.22311614655169
2018-05-06,77.02564099350114
2018-05-10,84.7181414225909
2018-05-11,75.15941727435535
2018-05-12,75.15941727435535
2018-05-16,72.75029866635815
2018-05-17,82.25050402404958
2018-05-18,78.56732232999104
2018-05-23,80.6223986442646
2018-05-24,80.6223986442646
2018-05-28,80.53957808843776
2018-05-29,90.89452449938481
2018-05-30,83.14317106807711
2018-06-03,93.24192589211636
2018-06-04,85.82892646715761
2018-06-05,85.82892646715761
2018-06-09,87.94379696015528
2018-06-10,92.51785549279221
2018-06-11,87.76559120307158
2018-06-15,98.39833578244763
2018-06-16,85.94697561266041
2018-06-17,85.94697561266041
2018-06-22,88.63211388144565
2018-06-23,88.63211388144565
2018-06-27,88.63211388144565
2018-06-28,83.0095157791299
2018-06-29,83.0095157791299
2018-07-03,86.90993004168656
2018-07-04,91.99303968684693
2018-07-05,88.82783699390193
2018-07-09,99.89088392836572
2018-07-10,89.5436828146465
2018-07-11,89.5436828146465
2018-07-15,89.32193870804387
2018-07-16,96.77258344327146
2018-07-17,88.59808748669596
2018-07-21,97.208863985086
2018-07-22,86.74077235371888
2018-07-23,86.74077235371888
2018-07-27,84.34039707167946
2018-07-28,88.70868671363044
2018-07-29,85.37402222714783
2018-08-02,95.64084444137742
2018-08-03,84.64255454837219
2018-08-04,84.64255454837219
2018-08-08,80.73010117674002
2018-08-09,94.45223197125692
2018-08-10,85.21412526271416
2018-08-14,96.73770487177742
2018-08-15,86.5548060862898
2018-08-16,86.5548060862898
2018-08-20,84.74334126707149
2018-08-21,88.5385501461183
2018-08-22,85.56769454287021
2018-08-26,94.58216790884677
2018-08-27,87.10457600677823
2018-08-28,87.10457600677823
2018-09-01,89.00664678647414
2018-09-02,94.1578967584406
2018-09-03,85.62666280268016
2018-09-07,91.46048255048036
2018-09-08,85.18047349693948
2018-09-09,85.18047349693948
2018-09-13,88.1815628208764
2018-09-14,89.31341317966745
2018-09-15,83.76211312551636
2018-09-19,89.6716824744347
2018-09-20,82.38381438994199
2018-09-21,82.38381438994199
2018-09-25,84.87777605659821
2018-09-26,99.38973678882363
2018-09-27,86.05663355772451
2018-10-01,99.11748115836284
2018-10-02,86.73231690471519
2018-10-03,86.73231690471519
2018-10-07,86.82533960239584
2018-10-08,89.90221149054342
2018-10-09,84.82735598178624
2018-10-13,92.94003682406952
2018-10-14,82.9510606264731
2018-10-15,82.9510606264731
2018-10-19,82.13390731857247
2018-10-20,88.31751012052592
2018-10-21,83.72025203263497
2018-10-25,95.64084444137742
2018-10-26,82.6255942301096
2018-10-27,82.6255942301096
2018-10-31,78.6084417118843
2018-11-01,91.9586549084259
2018-11-02,81.92581476726573
2018-11-06,95.33678659250408
2018-11-07,84.86096842801828
2018-11-08,84.86096842801828
2018-11-12,86.41962848146653
2018-11-13,89.45837830644737
2018-11-14,85.7277778445805
2018-11-18,96.97320388523126
2018-11-19,85.0290868631431
2018-11-20,85.0290868631431
2018-11-24,85.83735703429095
2018-11-25,89.57781102492919
2018-11-26,85.53400352876014
2018-11-30,96.56336511440044
2018-12-01,86.90993004168656
2018-12-02,86.90993004168656
2018-12-06,90.03889986055714
2018-12-07,99.97887759502008
2018-12-08,86.4534173071079
2018-12-12,95.3888914378689
2018-12-13,88.02869259494449
2018-12-14,88.02869259494449
2018-12-18,93.34549412618536
2018-12-19,91.63218007008476
2018-12-20,91.63218007008476
2018-12-24,102.91259524312282
2018-12-25,90.92022840486055
2018-12-26,90.92022840486055
2018-12-30,90.95450346073203
2019-01-06,99.86449008141605
2019-01-07,99.86449008141605
2019-01-11,99.86449008141605
2019-01-12,97.78559909667118
2019-01-13,97.78559909667118
2019-01-17,103.62307466502072
2019-01-18,97.9080602235415
2019-01-23,100.31345231002476
